pk,account_id,account_status,plan_tier,previous_plan_tier,seats,mrr_amount,arr_amount,downgrade_flag,upgrade_flag,billing_frequency,auto_renew_flag,effective_start_date,effective_end_date,current_record_flag
S-765100,A-b7ef83,active,Basic,Pro,43,817,9804,true,false,monthly,true,2024-06-29,2024-07-01,false
S-1c3522,A-075038,active,Pro,Pro,17,833,9996,false,false,annual,true,2023-11-26,2023-11-30,false
S-a04ec4,A-4ef964,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-06-17,2024-07-28,false
S-df147d,A-940b8b,active,Enterprise,Pro,10,833,9996,false,true,monthly,true,2024-09-13,2024-11-11,false
S-7fbc53,A-2edab2,active,Pro,Pro,17,833,9996,false,false,monthly,false,2024-03-29,2024-06-19,false
S-80c296,A-e888d1,active,Pro,Pro,17,833,9996,false,false,monthly,true,2024-12-19,2999-12-31,true
S-f29976,A-977ca0,active,Pro,Pro,6,833,9996,false,false,annual,true,2023-06-10,2023-08-18,false
S-cf44af,A-3be56b,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-03-08,2024-05-01,false
S-eaf2e2,A-427b69,active,Pro,Pro,17,833,9996,false,false,annual,false,2024-10-24,2024-11-06,false
S-383fc5,A-474ad4,active,Enterprise,Pro,8,833,9996,false,true,monthly,true,2024-07-03,2024-09-13,false
S-0f6f44,A-9b9fe9,active,Pro,Pro,17,833,9996,false,false,monthly,true,2024-06-11,2024-08-17,false
S-5d0af1,A-977ca0,active,Pro,Pro,17,833,9996,false,false,monthly,false,2023-04-19,2023-06-10,false
S-e05562,A-075038,active,Pro,Pro,17,833,9996,false,false,monthly,true,2023-11-08,2023-11-26,false
S-b27c2f,A-625d0b,active,Pro,Pro,17,833,9996,false,false,monthly,true,2024-12-24,2024-12-29,false
S-d31de5,A-f45426,active,Pro,Pro,17,833,9996,false,false,monthly,true,2024-11-22,2024-12-10,false
S-894692,A-c62e55,active,Pro,Pro,17,833,9996,false,false,monthly,true,2024-02-22,2024-03-07,false
S-33deb8,A-427b69,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-11-30,2024-12-08,false
S-434140,A-075038,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-02-25,2024-04-11,false
S-302add,A-712f1c,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-10-05,2024-12-01,false
S-22083e,A-6e7827,active,Pro,Pro,17,833,9996,false,false,annual,true,2024-12-19,2999-12-31,true
S-3ba19e,A-075038,active,Basic,Pro,49,833,9996,true,false,annual,true,2024-08-10,2024-08-19,false
S-b6d200,A-d27f50,active,Basic,Pro,44,836,10032,true,false,monthly,true,2024-12-19,2024-12-29,false
S-afc43d,A-02cd81,active,Basic,Pro,44,836,10032,true,false,annual,false,2024-08-25,2024-09-10,false
S-4994d6,A-5a3eb9,active,Basic,Pro,44,836,10032,true,false,annual,true,2024-08-26,2024-10-30,false
S-480226,A-7f6b86,active,Basic,Pro,45,855,10260,true,false,annual,true,2024-05-21,2024-07-05,false
S-3d2ebb,A-716841,active,Basic,Pro,45,855,10260,true,false,annual,true,2024-10-15,2024-11-14,false
S-3445f5,A-7f6b86,active,Basic,Pro,45,855,10260,true,false,annual,false,2023-10-15,2023-10-24,false
S-3f1bb5,A-7e0a10,active,Basic,Pro,46,874,10488,true,false,annual,true,2023-12-21,2024-01-03,false
S-6709f4,A-bcbe98,active,Basic,Pro,46,874,10488,true,false,monthly,false,2024-12-06,2024-12-30,false
S-8eb955,A-bcbe98,active,Basic,Pro,46,874,10488,true,false,monthly,true,2024-08-09,2024-09-09,false
S-e60ba0,A-d26ab4,active,Pro,Pro,62,882,10584,false,false,annual,false,2024-11-18,2024-11-20,false
S-b76ba6,A-d4ac0e,active,Pro,Pro,18,882,10584,false,false,monthly,true,2024-12-14,2999-12-31,true
S-a67e83,A-c4ea60,active,Pro,Pro,18,882,10584,false,false,monthly,true,2024-10-28,2024-11-09,false
S-215e9c,A-6965e1,active,Pro,Pro,18,882,10584,false,false,monthly,true,2024-12-06,2024-12-07,false
S-7826c1,A-157070,active,Pro,Pro,18,882,10584,false,false,monthly,true,2024-07-23,2024-08-26,false
S-cce34b,A-462d45,active,Pro,Pro,18,882,10584,false,false,monthly,true,2024-03-25,2024-04-19,false
S-726749,A-43a9e3,active,Pro,Pro,18,882,10584,false,false,annual,true,2024-02-22,2024-03-09,false
S-c2fd82,A-84ebe4,active,Enterprise,Pro,82,882,10584,false,true,monthly,true,2024-06-29,2024-08-07,false
S-936e80,A-5a3eb9,active,Pro,Pro,18,882,10584,false,false,annual,true,2023-09-21,2023-12-15,false
S-096065,A-2b9d3e,active,Enterprise,Pro,11,882,10584,false,true,annual,true,2024-03-27,2024-04-28,false
S-762cae,A-6e08f3,active,Pro,Pro,18,882,10584,false,false,annual,true,2024-08-11,2024-12-24,false
S-2178f0,A-b30291,active,Basic,Pro,5,882,10584,true,false,monthly,true,2024-09-26,2024-09-27,false
S-44d025,A-d4ac0e,active,Pro,Pro,18,882,10584,false,false,annual,true,2024-11-29,2024-12-14,false
S-3d0aa6,A-81edc3,active,Enterprise,Pro,7,882,10584,false,true,monthly,true,2024-02-09,2024-06-08,false
S-a1e688,A-2f6a32,active,Basic,Pro,47,893,10716,true,false,annual,true,2024-11-10,2024-11-16,false
S-023f5f,A-b2225d,active,Basic,Pro,47,893,10716,true,false,annual,true,2024-08-18,2024-09-01,false
S-380617,A-b2225d,active,Basic,Pro,47,893,10716,true,false,annual,true,2024-12-10,2999-12-31,true
S-ac42e8,A-417d2f,active,Basic,Pro,49,931,11172,true,false,monthly,false,2024-09-08,2024-09-14,false
S-3f00dc,A-6f50ae,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-09-02,2024-11-19,false
S-127d0b,A-1e50e0,active,Pro,Pro,19,931,11172,false,false,monthly,true,2024-05-04,2024-09-05,false
S-0e594f,A-af0cd2,active,Basic,Pro,45,931,11172,true,false,annual,true,2024-09-21,2024-09-27,false
S-c1f8e1,A-0532a9,active,Pro,Pro,19,931,11172,false,false,annual,false,2024-12-26,2999-12-31,true
S-a2fb62,A-443f6f,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-12-10,2024-12-15,false
S-936732,A-2f6a32,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-11-28,2024-12-01,false
S-7791c3,A-856b1e,active,Pro,Pro,19,931,11172,false,false,monthly,true,2024-01-13,2024-02-03,false
S-ad7716,A-af0cd2,active,Pro,Pro,19,931,11172,false,false,annual,false,2023-04-13,2023-04-15,false
S-68b261,A-d535f6,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-12-11,2024-12-11,false
S-418b7c,A-35083d,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-10-17,2024-12-15,false
S-0f9910,A-af0cd2,active,Basic,Pro,19,931,11172,true,false,monthly,true,2023-07-10,2023-10-04,false
S-518472,A-e7beab,active,Pro,Pro,19,931,11172,false,false,monthly,true,2024-12-08,2024-12-23,false
S-f5d8ce,A-756192,active,Pro,Pro,19,931,11172,false,false,monthly,false,2023-10-27,2024-06-14,false
S-931899,A-af0cd2,active,Pro,Pro,19,931,11172,false,false,annual,true,2023-04-15,2023-07-10,false
S-842638,A-35083d,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-05-04,2024-05-11,false
S-aeec81,A-e4bf56,active,Pro,Pro,19,931,11172,false,false,monthly,false,2024-12-12,2024-12-17,false
S-dc3e11,A-2f6a32,active,Pro,Pro,19,931,11172,false,false,monthly,true,2024-12-01,2024-12-08,false
S-b86304,A-462d45,active,Pro,Pro,19,931,11172,false,false,annual,true,2024-05-07,2024-08-05,false
S-b95b76,A-dbc825,active,Pro,Pro,19,931,11172,false,false,monthly,true,2024-05-02,2024-05-20,false
S-d90f5e,A-bd4513,active,Basic,Pro,50,950,11400,true,false,annual,true,2024-12-15,2024-12-17,false
S-15a8c0,A-700ade,active,Basic,Pro,50,950,11400,true,false,monthly,false,2024-12-29,2999-12-31,true
S-8317da,A-d49cc5,active,Basic,Pro,50,950,11400,true,false,monthly,true,2024-12-10,2999-12-31,true
S-34553e,A-d49cc5,active,Basic,Pro,50,950,11400,true,false,annual,false,2024-06-25,2024-07-06,false
S-642365,A-bd4513,active,Basic,Pro,50,950,11400,true,false,annual,true,2024-12-13,2024-12-13,false
S-e66964,A-e6afc1,active,Basic,Pro,51,969,11628,true,false,monthly,false,2023-06-03,2023-08-05,false
S-6403db,A-37f969,active,Basic,Pro,51,969,11628,true,false,monthly,true,2023-11-02,2023-12-02,false
S-813cdc,A-39b19f,active,Pro,Pro,20,980,11760,false,false,annual,true,2023-07-04,2023-07-20,false
S-2c091a,A-32728c,active,Pro,Pro,20,980,11760,false,false,annual,true,2023-06-20,2023-07-01,false
S-b78829,A-2e4581,active,Pro,Pro,20,980,11760,false,false,monthly,true,2024-11-12,2024-11-13,false
S-d11408,A-781cc0,active,Enterprise,Pro,12,980,11760,false,true,monthly,true,2024-11-30,2024-12-08,false
S-3d6100,A-854864,active,Pro,Pro,20,980,11760,false,false,annual,true,2024-12-24,2024-12-25,false
S-56ed05,A-bbc346,active,Pro,Pro,19,980,11760,false,false,annual,true,2024-12-24,2999-12-31,true
S-df819a,A-ffc04f,active,Pro,Pro,20,980,11760,false,false,monthly,false,2024-09-08,2024-09-09,false
S-d7e65d,A-5a92e7,active,Pro,Pro,20,980,11760,false,false,monthly,true,2024-08-30,2024-09-19,false
S-a4f26d,A-32728c,active,Pro,Pro,20,980,11760,false,false,monthly,true,2023-05-21,2023-06-20,false
S-3a694d,A-781cc0,active,Pro,Pro,20,980,11760,false,false,monthly,false,2024-11-10,2024-11-30,false
S-31428b,A-86cdb4,active,Basic,Pro,52,988,11856,true,false,annual,true,2024-12-14,2024-12-19,false
S-f81687,A-e7a1e2,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2024-11-23,2024-12-26,false
S-3fa87d,A-81edc3,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2023-11-13,2024-01-14,false
S-9fc31d,A-a7bd4b,active,Enterprise,Pro,5,995,11940,false,true,annual,true,2024-06-02,2024-09-18,false
S-5fe3e5,A-9b9fe9,active,Enterprise,Pro,5,995,11940,false,true,annual,false,2023-11-28,2023-12-10,false
S-c20518,A-b2af2e,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2024-10-14,2024-12-31,false
S-cdc347,A-8ed5dd,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2024-01-31,2024-02-18,false
S-b821f4,A-adc1f3,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2024-12-21,2999-12-31,true
S-a91e0c,A-22f2df,active,Enterprise,Pro,5,995,11940,false,true,monthly,true,2024-12-29,2024-12-30,false
S-f60667,A-b7ef83,active,Enterprise,Pro,5,995,11940,false,true,annual,true,2024-09-18,2024-10-20,false
S-84e146,A-d82ef9,active,Basic,Pro,53,1007,12084,true,false,monthly,true,2024-07-21,2024-07-30,false
S-b112eb,A-8bde0c,active,Basic,Pro,53,1007,12084,true,false,monthly,true,2024-12-19,2024-12-20,false
S-84c44b,A-9bfc9f,active,Basic,Pro,53,1007,12084,true,false,monthly,true,2024-01-01,2024-03-14,false
S-653165,A-ac85cd,active,Basic,Pro,53,1007,12084,true,false,annual,true,2024-09-26,2024-10-13,false
S-1dd0ad,A-ac85cd,active,Basic,Pro,53,1007,12084,true,false,monthly,true,2024-11-11,2024-11-30,false
S-74d86d,A-5ed98d,active,Basic,Pro,54,1026,12312,true,false,annual,true,2024-12-20,2024-12-21,false
S-2565f0,A-6a4e2d,active,Basic,Pro,54,1026,12312,true,false,annual,false,2023-07-09,2023-07-12,false
S-e7de53,A-4a4c2d,active,Basic,Pro,54,1026,12312,true,false,monthly,true,2024-07-08,2024-09-18,false
S-a24aa1,A-c608c8,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2024-03-07,2024-03-11,false
S-648618,A-726cfa,active,Pro,Pro,21,1029,12348,false,false,monthly,false,2023-09-07,2023-11-01,false
S-9ae8de,A-779e4e,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2023-03-27,2023-07-13,false
S-36f6ec,A-ccb686,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2024-08-16,2024-08-17,false
S-5c4dd7,A-0b0d6d,active,Pro,Pro,21,1029,12348,false,false,annual,true,2024-12-31,2024-12-31,false
S-8b9889,A-ac9111,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2024-08-18,2024-08-26,false
S-6d0817,A-fa2041,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2024-08-19,2024-10-18,false
S-e3165d,A-3b5cd1,active,Pro,Pro,21,1029,12348,false,false,monthly,true,2023-10-09,2023-11-18,false
S-b5b9a5,A-812c5b,active,Basic,Pro,55,1045,12540,true,false,monthly,true,2024-07-25,2024-10-12,false
S-66bae1,A-812c5b,active,Basic,Pro,55,1045,12540,true,false,monthly,true,2024-10-22,2024-11-07,false
S-31be9c,A-5f2961,active,Basic,Pro,55,1045,12540,true,false,monthly,false,2024-12-02,2024-12-03,false
S-095083,A-98a59a,active,Basic,Pro,56,1064,12768,true,false,annual,true,2023-09-27,2023-11-10,false
S-cd3a01,A-98a59a,active,Basic,Pro,56,1064,12768,true,false,monthly,false,2024-05-10,2024-08-01,false
S-a610f6,A-98a59a,active,Basic,Pro,56,1064,12768,true,false,annual,false,2023-11-25,2024-02-16,false
S-307a21,A-940b8b,active,Basic,Pro,56,1064,12768,true,false,monthly,false,2024-05-02,2024-06-07,false
S-6cff7d,A-87aa7b,active,Basic,Pro,56,1064,12768,true,false,monthly,true,2024-07-18,2024-07-22,false
S-d725da,A-f17767,active,Pro,Pro,22,1078,12936,false,false,annual,true,2024-02-15,2024-03-20,false
S-06fb77,A-96e141,active,Pro,Pro,22,1078,12936,false,false,annual,true,2024-03-28,2024-05-04,false
S-f95951,A-02fac6,active,Pro,Pro,22,1078,12936,false,false,monthly,true,2024-09-10,2024-09-20,false
S-9780e9,A-dcc2f0,active,Basic,Pro,15,1078,12936,true,false,annual,true,2024-09-02,2024-09-16,false
S-b6793d,A-6f50ae,active,Pro,Pro,22,1078,12936,false,false,annual,false,2024-07-19,2024-09-02,false
S-aaaa83,A-712533,active,Basic,Pro,45,1078,12936,true,false,monthly,true,2024-04-26,2024-07-15,false
S-f316d5,A-f25509,active,Basic,Pro,57,1083,12996,true,false,annual,true,2024-12-26,2999-12-31,true
S-ddf5ff,A-1f559b,active,Basic,Pro,58,1102,13224,true,false,monthly,false,2024-06-21,2024-06-27,false
S-3bdedd,A-378b99,active,Basic,Pro,59,1121,13452,true,false,monthly,true,2024-11-03,2024-11-05,false
S-68f388,A-671f31,active,Basic,Pro,59,1121,13452,true,false,monthly,true,2024-11-27,2024-12-07,false
S-c7b793,A-90a8c8,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-11-07,2024-12-03,false
S-710a78,A-f6b2fb,active,Enterprise,Pro,23,1127,13524,false,true,annual,true,2024-10-21,2024-11-18,false
S-32ab86,A-7c6b6b,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-12-28,2999-12-31,true
S-742e23,A-aa9511,active,Pro,Pro,23,1127,13524,false,false,annual,true,2024-06-23,2024-07-04,false
S-d2b5db,A-db5e9e,active,Pro,Pro,13,1127,13524,false,false,annual,false,2024-12-09,2024-12-16,false
S-09761d,A-6843f2,active,Pro,Pro,23,1127,13524,false,false,annual,true,2024-12-31,2999-12-31,true
S-c2c321,A-684255,active,Enterprise,Pro,14,1127,13524,false,true,monthly,true,2024-06-18,2024-06-28,false
S-2fd379,A-f19409,active,Basic,Pro,28,1127,13524,true,false,annual,true,2024-06-12,2024-08-27,false
S-1b6221,A-f6b2fb,active,Enterprise,Pro,23,1127,13524,false,true,monthly,false,2024-06-12,2024-06-20,false
S-866608,A-88c6ca,active,Pro,Pro,23,1127,13524,false,false,annual,true,2024-12-23,2999-12-31,true
S-16b6dc,A-794a0b,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-04-02,2024-06-02,false
S-56cb4f,A-cab532,active,Pro,Pro,23,1127,13524,false,false,annual,true,2024-07-23,2024-10-14,false
S-ea4844,A-c16b88,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-06-03,2024-06-10,false
S-5d0f41,A-956988,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-12-18,2024-12-18,false
S-f8e69c,A-52dd88,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2023-10-10,2023-12-05,false
S-266ada,A-794a0b,active,Pro,Pro,23,1127,13524,false,false,monthly,true,2024-06-24,2024-07-05,false
S-de7a48,A-ccc747,active,Pro,Pro,23,1127,13524,false,false,annual,true,2024-10-15,2024-11-04,false
S-938e4e,A-794a0b,active,Pro,Pro,23,1127,13524,false,false,annual,false,2024-06-02,2024-06-24,false
S-22eb3c,A-0a282f,active,Basic,Pro,60,1140,13680,true,false,monthly,true,2024-12-20,2024-12-20,false
S-65e749,A-2d4502,active,Basic,Pro,61,1159,13908,true,false,monthly,false,2024-07-14,2024-07-19,false
S-e2fd71,A-158f4e,active,Basic,Pro,61,1159,13908,true,false,monthly,true,2023-11-29,2023-12-19,false
S-9d505c,A-8bde0c,active,Basic,Pro,61,1159,13908,true,false,monthly,true,2024-12-14,2024-12-15,false
S-3a6a71,A-462d45,active,Basic,Pro,61,1159,13908,true,false,monthly,false,2024-04-19,2024-05-03,false
S-689032,A-410e86,active,Enterprise,Pro,24,1176,14112,false,true,monthly,false,2024-12-14,2024-12-17,false
S-0e4b0c,A-39b19f,active,Pro,Pro,24,1176,14112,false,false,annual,true,2023-02-28,2023-07-04,false
S-b9c635,A-87aa7b,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-06-02,2024-06-05,false
S-1c2a4a,A-b7b7b7,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-12-29,2999-12-31,true
S-1b713e,A-1d5444,active,Basic,Pro,24,1176,14112,true,false,annual,false,2024-11-26,2999-12-31,true
S-8e5be7,A-5ed98d,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-11-01,2024-11-25,false
S-916876,A-5ed98d,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-09-08,2024-11-01,false
S-fc9cc3,A-9b9fe9,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-01-01,2024-05-26,false
S-561e21,A-87aa7b,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-08-29,2024-09-24,false
S-9ee11d,A-104f1a,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-10-11,2024-11-16,false
S-0fb7bb,A-87aa7b,active,Pro,Pro,24,1176,14112,false,false,annual,false,2024-06-05,2024-06-17,false
S-276d44,A-87aa7b,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-06-17,2024-07-18,false
S-6ca5ab,A-55f257,active,Basic,Pro,14,1176,14112,true,false,annual,true,2024-07-31,2024-08-19,false
S-457217,A-104f1a,active,Pro,Pro,24,1176,14112,false,false,monthly,true,2024-12-18,2024-12-20,false
S-5d8b88,A-1d5444,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-11-25,2024-11-26,false
S-1e8910,A-9b9fe9,active,Pro,Pro,5,1176,14112,false,false,monthly,true,2024-05-26,2024-06-11,false
S-80ed6b,A-b7b7b7,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-07-29,2024-08-27,false
S-4ebd94,A-c62e55,active,Pro,Pro,24,1176,14112,false,false,annual,true,2024-03-07,2024-04-04,false
S-d61866,A-f17767,active,Enterprise,Pro,6,1194,14328,false,true,monthly,true,2023-03-22,2023-05-02,false
S-ec7c12,A-cbd1a3,active,Enterprise,Pro,6,1194,14328,false,true,monthly,true,2024-12-02,2024-12-09,false
S-b65ff3,A-c37601,active,Enterprise,Pro,6,1194,14328,false,true,annual,true,2024-11-11,2024-11-29,false
S-82eb3e,A-49b828,active,Enterprise,Pro,6,1194,14328,false,true,annual,false,2024-07-18,2024-08-09,false
S-d0259a,A-4e0e85,active,Enterprise,Pro,6,1194,14328,false,true,monthly,true,2024-02-22,2024-04-10,false
S-001561,A-1b7577,active,Enterprise,Pro,6,1194,14328,false,true,annual,true,2024-12-12,2024-12-29,false
S-193d88,A-4437e4,active,Enterprise,Pro,6,1194,14328,false,true,annual,true,2024-10-12,2024-12-07,false
S-7f5d03,A-22d9d2,active,Pro,Pro,25,1225,14700,false,false,monthly,false,2024-06-10,2024-06-29,false
S-6ab430,A-b07b56,active,Pro,Pro,25,1225,14700,false,false,monthly,true,2024-11-24,2024-11-25,false
S-cfcd07,A-4a267b,active,Basic,Pro,25,1225,14700,true,false,annual,true,2024-08-29,2024-09-15,false
S-375190,A-d4ac0e,active,Pro,Pro,25,1225,14700,false,false,monthly,true,2024-06-01,2024-07-02,false
S-ee994a,A-49b828,active,Pro,Pro,25,1225,14700,false,false,monthly,true,2024-04-18,2024-07-18,false
S-1e15d1,A-700ade,active,Pro,Pro,25,1225,14700,false,false,annual,true,2024-11-17,2024-11-19,false
S-da0c62,A-d4ac0e,active,Enterprise,Pro,21,1225,14700,false,true,monthly,true,2024-07-02,2024-07-07,false
S-dc3bbc,A-80eeb6,active,Pro,Pro,25,1225,14700,false,false,annual,true,2024-09-18,2024-10-07,false
S-aef18a,A-4a267b,active,Pro,Pro,25,1225,14700,false,false,annual,true,2024-11-06,2999-12-31,true
S-b95110,A-b07b56,active,Pro,Pro,25,1225,14700,false,false,monthly,false,2024-12-16,2024-12-16,false
S-42822d,A-443f6f,active,Pro,Pro,25,1225,14700,false,false,annual,true,2024-12-15,2024-12-19,false
S-e3c3c8,A-856b1e,active,Pro,Pro,25,1225,14700,false,false,monthly,false,2023-12-30,2024-01-13,false
S-887d48,A-b07b56,active,Pro,Pro,25,1225,14700,false,false,annual,true,2024-11-20,2024-11-24,false
S-4e4ef4,A-9ee962,active,Pro,Pro,25,1225,14700,false,false,monthly,true,2023-07-09,2023-08-27,false
S-5521f5,A-098560,active,Pro,Pro,25,1225,14700,false,false,monthly,false,2024-04-13,2024-04-29,false
S-eaac58,A-ff3c73,active,Basic,Pro,66,1254,15048,true,false,annual,true,2023-04-08,2023-06-26,false
S-4ed997,A-d82ef9,active,Pro,Pro,26,1274,15288,false,false,annual,true,2024-10-23,2024-10-30,false
S-bbff6f,A-df10db,active,Pro,Pro,26,1274,15288,false,false,monthly,true,2024-05-19,2024-05-30,false
S-59dc4b,A-f17767,active,Pro,Pro,26,1274,15288,false,false,monthly,true,2023-09-17,2023-11-01,false
S-79ab7e,A-956988,active,Enterprise,Pro,72,1274,15288,false,true,monthly,false,2024-12-13,2024-12-14,false
S-20952f,A-d82ef9,active,Pro,Pro,26,1274,15288,false,false,annual,true,2024-09-10,2024-09-28,false
S-006908,A-d82ef9,active,Pro,Pro,26,1274,15288,false,false,monthly,true,2024-09-28,2024-10-04,false
S-3edc14,A-d82ef9,active,Pro,Pro,26,1274,15288,false,false,annual,true,2024-10-04,2024-10-23,false
S-9a1297,A-b11cd0,active,Pro,Pro,26,1274,15288,false,false,annual,true,2024-07-20,2999-12-31,true
S-447189,A-378b99,active,Basic,Pro,68,1292,15504,true,false,monthly,true,2024-09-19,2024-10-07,false
S-bd5207,A-7cfe77,active,Basic,Pro,69,1311,15732,true,false,annual,true,2024-12-05,2999-12-31,true
S-bfc0f8,A-7cfe77,active,Basic,Pro,69,1311,15732,true,false,monthly,true,2024-08-10,2024-08-24,false
S-875645,A-2d1036,active,Basic,Pro,69,1311,15732,true,false,monthly,true,2024-09-24,2024-09-25,false
S-83b708,A-2d1036,active,Basic,Pro,69,1311,15732,true,false,monthly,true,2024-09-02,2024-09-23,false
S-8cc2e2,A-4437e4,active,Pro,Pro,27,1323,15876,false,false,monthly,true,2024-02-12,2024-04-21,false
S-9225ac,A-eafc6e,active,Pro,Pro,31,1323,15876,false,false,annual,true,2024-09-28,2024-10-30,false
S-5717da,A-54d94a,active,Pro,Pro,27,1323,15876,false,false,monthly,true,2024-10-24,2024-12-19,false
S-fd0d21,A-2446e3,active,Basic,Pro,27,1323,15876,true,false,annual,false,2024-09-02,2024-09-16,false
S-1ccdd4,A-54d94a,active,Pro,Pro,27,1323,15876,false,false,monthly,true,2024-10-21,2024-10-24,false
S-cfb886,A-54d94a,active,Pro,Pro,27,1323,15876,false,false,annual,true,2024-12-19,2024-12-21,false
