usage_id,account_id,subscription_key,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-2f01ae,A-bcf664,S-9a952b,2023-10-08,feature_10,11,4004,0,false
U-3b02e7,A-bcf664,S-9a952b,2024-07-25,feature_21,12,5340,2,false
U-95b33e,A-bcf664,S-b5165e,2024-09-19,feature_36,9,153,0,false
U-772a3d,A-bcf664,S-b5165e,2023-11-30,feature_40,11,286,0,false
U-641763,A-bcf664,S-b5165e,2024-10-31,feature_2,12,5064,0,false
U-24bf60,A-bcf664,S-ca72d9,2024-01-14,feature_14,7,2254,3,true
U-1f8edf,A-bcf664,S-ca72d9,2023-11-29,feature_4,21,9492,0,false
U-4410ab,A-bcf664,S-ca72d9,2023-09-18,feature_37,8,4112,0,false
U-33f23d,A-bcf664,S-ca72d9,2024-10-07,feature_23,12,2124,0,false
U-d1ece6,A-bcf664,S-ca72d9,2024-02-13,feature_10,11,803,2,false
U-1dfd2a,A-bcf664,S-ca72d9,2023-11-21,feature_31,11,5731,3,false
U-477266,A-bcf87c,S-08f8d3,2024-08-05,feature_7,8,4456,0,false
U-b4e35c,A-bcf87c,S-08f8d3,2024-10-25,feature_9,7,3220,0,false
U-8292fd,A-bcf87c,S-1bdc35,2024-10-08,feature_20,11,3047,2,false
U-43bbf8,A-bcf87c,S-b2d472,2024-07-23,feature_17,11,5797,0,false
U-deab8a,A-bcf87c,S-c555c4,2024-07-27,feature_35,13,4888,0,false
U-d9c568,A-bcf87c,S-c75159,2024-12-14,feature_39,5,1420,1,false
U-21a0f1,A-bcf87c,S-c75159,2024-12-10,feature_1,7,259,0,false
U-85efb0,A-bcf87c,S-c75159,2024-08-23,feature_9,12,3684,0,false
U-98edc8,A-bcf87c,S-d2e82c,2024-11-25,feature_32,13,3458,0,false
U-6f0f10,A-bcf87c,S-d2e82c,2024-11-29,feature_21,12,144,0,false
U-27c866,A-bcf87c,S-d2e82c,2024-10-11,feature_5,8,2456,0,true
U-b89712,A-bcf87c,S-dc90ef,2024-08-02,feature_27,10,3310,0,false
U-5cd3c2,A-bcf87c,S-dc90ef,2024-07-30,feature_5,11,6138,3,true
U-1d4715,A-bcf87c,S-e260ff,2024-11-22,feature_36,3,264,0,false
U-96e2d7,A-bcf87c,S-e260ff,2024-11-21,feature_17,11,2255,0,false
U-be1972,A-bd4513,S-234115,2024-12-29,feature_39,8,2760,0,false
U-76f4ad,A-bd4513,S-ed9451,2024-12-18,feature_8,11,6006,0,false
U-a5b568,A-bd4513,S-ed9451,2024-11-19,feature_33,5,1420,0,false
U-91bf84,A-bd4513,S-fb6734,2024-11-15,feature_13,11,3080,0,false
U-379033,A-bd4708,S-02949d,2024-11-14,feature_2,13,5226,0,false
U-03ec6e,A-bd4708,S-3b0fbb,2024-08-02,feature_11,13,5447,0,false
U-e945ed,A-bd4708,S-3b0fbb,2024-07-25,feature_33,14,7056,0,false
U-3e5c14,A-bd4708,S-651c01,2024-10-01,feature_24,7,2513,0,false
U-f59fde,A-bd4708,S-651c01,2024-12-30,feature_22,10,2530,0,false
U-bf1316,A-bd4708,S-684915,2024-09-05,feature_29,8,1336,0,true
U-937fee,A-bd4708,S-684915,2024-12-07,feature_40,8,800,2,false
U-0ca8f8,A-bd4708,S-70c734,2024-12-18,feature_4,6,42,0,true
U-ff1ff0,A-bd4708,S-8e6903,2024-12-13,feature_17,6,1020,0,false
U-09fa5f,A-bd4708,S-8e6903,2024-10-14,feature_5,14,1694,2,false
U-ad3a40,A-bd4708,S-b18d59,2024-08-01,feature_15,8,1280,0,false
U-926d57,A-bd4708,S-bd1ee1,2024-10-29,feature_2,14,2212,0,false
U-734db9,A-bd4708,S-bd1ee1,2024-11-20,feature_3,12,1632,0,false
U-421d17,A-bd4708,S-bd1ee1,2024-09-09,feature_5,9,5139,0,true
U-596845,A-bd4708,S-c021c2,2024-08-03,feature_34,6,3480,0,false
U-4b029e,A-bd4708,S-d302e2,2024-10-23,feature_15,10,3710,0,false
U-292205,A-bd4708,S-d302e2,2024-08-10,feature_4,10,3760,0,false
U-6b7466,A-bece89,S-004d19,2024-12-07,feature_7,9,1620,0,false
U-3af891,A-bece89,S-334ceb,2024-10-30,feature_33,6,612,1,false
U-eacdb4,A-bece89,S-334ceb,2024-12-02,feature_40,12,1080,5,false
U-243b77,A-bece89,S-334ceb,2024-12-28,feature_26,7,154,0,false
U-f1b7e4,A-bece89,S-334ceb,2024-08-26,feature_13,9,207,0,true
U-87b448,A-bece89,S-42fb01,2024-04-04,feature_17,6,1830,3,false
U-822d4d,A-bece89,S-6e81f5,2024-10-30,feature_28,10,2070,0,false
U-609869,A-bece89,S-82848e,2024-08-09,feature_2,9,4518,0,false
U-690215,A-bece89,S-82848e,2024-04-21,feature_9,13,5642,0,false
U-0a7851,A-c16101,S-00fb6e,2024-12-06,feature_11,8,3456,0,false
U-ded386,A-c16101,S-3cae45,2024-11-06,feature_1,9,207,0,false
U-fb2cf9,A-c16101,S-7b3464,2024-10-05,feature_17,8,1624,0,false
U-b36231,A-c16101,S-8c41e8,2024-10-31,feature_1,10,310,1,false
U-a3f5cf,A-c16101,S-8c41e8,2024-10-28,feature_25,16,5792,1,true
U-5f7096,A-c16101,S-9def16,2024-11-02,feature_38,12,6516,0,false
U-d4ad50,A-c16101,S-b152d6,2024-12-20,feature_9,10,4160,0,false
U-2a17ed,A-c16101,S-b152d6,2024-11-20,feature_32,8,4144,2,true
U-4d53e1,A-c16101,S-e477e9,2024-12-09,feature_30,11,1573,1,false
U-1b6f81,A-c16101,S-e477e9,2024-12-03,feature_10,13,7761,0,false
U-33dc96,A-c16b88,S-2bef13,2024-04-05,feature_24,9,2709,0,false
U-dac28a,A-c16b88,S-3741b9,2024-07-29,feature_23,9,3942,0,false
U-3ca955,A-c16b88,S-3741b9,2024-08-04,feature_30,10,3680,1,false
U-6dcbb7,A-c16b88,S-3741b9,2024-11-19,feature_17,10,2920,0,false
U-c8607d,A-c16b88,S-3741b9,2024-09-08,feature_1,6,618,0,false
U-5cff1a,A-c16b88,S-3981c7,2024-08-17,feature_39,11,2442,0,false
U-5d5ac7,A-c16b88,S-3981c7,2024-08-12,feature_22,18,5490,1,false
U-3a20b9,A-c16b88,S-59c5d7,2024-04-19,feature_36,5,1605,0,false
U-fffebf,A-c16b88,S-59c5d7,2024-03-29,feature_9,10,2290,0,false
U-434687,A-c16b88,S-59c5d7,2024-08-24,feature_22,10,5930,1,false
U-7f959c,A-c16b88,S-9a6a1b,2024-09-20,feature_28,6,2988,1,false
U-648833,A-c16b88,S-b96ee3,2024-07-01,feature_33,10,4620,0,true
U-e2a2ef,A-c16b88,S-e64c2b,2024-06-19,feature_7,8,3264,0,false
U-f38565,A-c16b88,S-e64c2b,2024-08-03,feature_32,7,2597,0,false
U-22af5b,A-c16b88,S-ea4844,2024-04-14,feature_31,8,640,0,false
U-a952ef,A-c16cf7,S-30bb47,2024-12-28,feature_34,10,4400,0,false
U-bae1c9,A-c16cf7,S-30bb47,2024-11-03,feature_17,12,3744,0,false
U-941720,A-c16cf7,S-35a9b6,2024-12-25,feature_1,8,80,0,false
U-bd45ef,A-c16cf7,S-567afa,2024-10-22,feature_4,14,2002,2,false
U-a82fe6,A-c16cf7,S-64ddbc,2024-11-01,feature_31,5,460,2,false
U-39346c,A-c16cf7,S-64ddbc,2024-11-30,feature_8,6,1464,0,false
U-4d8c19,A-c1dfe1,S-154918,2024-11-07,feature_19,10,5890,1,false
U-9f7081,A-c1dfe1,S-154918,2024-12-21,feature_7,11,5236,0,false
U-f37fea,A-c1dfe1,S-154918,2024-02-29,feature_8,6,3048,2,false
U-2a08a0,A-c1dfe1,S-154918,2023-11-17,feature_6,11,6413,0,false
U-04b682,A-c1dfe1,S-154918,2024-03-03,feature_31,15,8055,0,false
U-00fdf2,A-c1dfe1,S-154918,2024-09-27,feature_22,6,1602,4,false
U-38ec98,A-c1dfe1,S-2b0a2d,2024-09-13,feature_4,6,2346,2,false
U-1ab415,A-c1dfe1,S-2b0a2d,2024-02-10,feature_20,14,4494,0,false
U-bbf875,A-c1dfe1,S-3a4336,2024-03-12,feature_31,9,4473,1,false
U-189154,A-c1dfe1,S-3a4336,2024-01-24,feature_26,7,1036,1,true
U-121364,A-c1dfe1,S-3a4336,2024-08-26,feature_26,6,726,2,false
U-b849bc,A-c1dfe1,S-592443,2024-12-23,feature_20,4,1632,0,false
U-359bd5,A-c1dfe1,S-592443,2024-01-26,feature_28,12,2484,0,true
U-152652,A-c1dfe1,S-847173,2024-06-14,feature_31,7,231,0,true
U-ae7e82,A-c1dfe1,S-847173,2024-04-26,feature_6,10,4640,0,false
U-c28084,A-c1dfe1,S-8b52b5,2024-04-01,feature_16,13,6318,0,false
U-4c236b,A-c1dfe1,S-8b52b5,2024-01-16,feature_19,8,1136,2,false
U-a211ce,A-c1dfe1,S-8b52b5,2024-01-21,feature_34,7,1988,0,false
U-c2441b,A-c1dfe1,S-8b52b5,2024-04-10,feature_32,10,1580,1,true
U-f86e59,A-c1dfe1,S-8b52b5,2024-05-18,feature_8,6,1122,0,false
U-ba2bf3,A-c1dfe1,S-8b52b5,2024-03-24,feature_19,9,441,0,false
U-4629a0,A-c1dfe1,S-8b52b5,2024-01-05,feature_5,12,6348,1,false
U-0d52f0,A-c1dfe1,S-b56884,2024-11-15,feature_5,7,1715,2,false
U-aad7a1,A-c1dfe1,S-db56d2,2023-11-18,feature_9,8,1856,0,false
U-89cfa1,A-c1dfe1,S-db56d2,2023-11-14,feature_12,12,4272,0,false
U-a0636c,A-c1e51e,S-c545c8,2024-11-22,feature_4,9,3618,0,false
U-5e78ab,A-c1e51e,S-c545c8,2024-12-25,feature_38,5,50,0,false
U-f09a9b,A-c1e51e,S-e339fb,2024-12-15,feature_10,9,2736,0,false
U-af9fe4,A-c222ab,S-2c53ad,2024-12-11,feature_15,8,2776,0,false
U-251c67,A-c222ab,S-2c53ad,2024-12-29,feature_4,14,1330,1,false
U-646c5f,A-c222ab,S-89e98a,2024-10-05,feature_11,11,2090,0,false
U-0d31fd,A-c222ab,S-d1f7ad,2024-10-23,feature_28,13,5655,0,true
U-d9cdd5,A-c222ab,S-d1f7ad,2024-12-26,feature_11,11,1716,1,false
U-26d25f,A-c222ab,S-d1f7ad,2024-12-10,feature_38,7,2268,0,false
U-1d8791,A-c222ab,S-e8776c,2024-11-10,feature_16,6,3528,0,false
U-ddc86f,A-c222ab,S-e8776c,2024-09-28,feature_12,11,4818,0,false
U-3039bb,A-c222ab,S-eec056,2024-11-25,feature_14,6,1008,2,false
U-98209d,A-c222ab,S-eec056,2024-10-06,feature_28,9,198,1,false
U-1170b4,A-c37601,S-06b9f0,2024-11-07,feature_35,9,4428,0,false
U-29fb62,A-c37601,S-6b7aa4,2024-12-07,feature_16,10,840,0,false
U-6ff9e0,A-c37601,S-6cff51,2024-11-01,feature_15,10,5410,0,false
U-146a5c,A-c37cab,S-05624a,2024-12-30,feature_31,7,3787,0,true
U-45327d,A-c37cab,S-1e8c9e,2024-09-12,feature_13,8,2896,0,false
U-c9b759,A-c37cab,S-1e8c9e,2024-08-04,feature_15,10,4450,0,false
U-d9ad5b,A-c37cab,S-2661dc,2024-09-07,feature_13,15,2910,0,false
U-afb4a7,A-c37cab,S-2661dc,2024-12-27,feature_22,14,5348,5,false
U-467667,A-c37cab,S-2661dc,2024-11-11,feature_39,7,1988,1,false
U-822d01,A-c37cab,S-3b29ea,2024-08-01,feature_14,5,840,1,false
U-953a16,A-c37cab,S-6bc703,2024-09-10,feature_20,9,5175,1,false
U-0dafe1,A-c37cab,S-6bc703,2024-12-26,feature_25,9,3456,0,false
U-0f84ac,A-c37cab,S-6bc703,2024-11-02,feature_37,12,300,1,false
U-37ea3e,A-c37cab,S-90a6c9,2024-11-12,feature_19,9,4032,1,true
U-5daab3,A-c37cab,S-9b8504,2024-11-25,feature_37,6,1170,3,false
U-d6a701,A-c37cab,S-9b8504,2024-09-24,feature_4,7,2338,0,true
U-7f735f,A-c37cab,S-a0f3f7,2024-11-16,feature_23,15,1635,2,true
U-a12cef,A-c37cab,S-a0f3f7,2024-10-17,feature_37,9,2403,0,false
U-9d3abe,A-c37cab,S-a0f3f7,2024-09-09,feature_37,7,2793,1,false
U-1eb8f1,A-c37cab,S-b7c506,2024-10-15,feature_21,11,363,0,false
U-8555fc,A-c37cab,S-cb853a,2024-10-29,feature_25,6,1110,0,false
U-f6fc74,A-c42f1f,S-1bf267,2024-09-29,feature_20,10,2790,0,true
U-b1a646,A-c42f1f,S-1d3af2,2024-10-04,feature_22,8,3704,0,false
U-0a49c4,A-c42f1f,S-1f4c01,2024-10-30,feature_16,8,112,1,false
U-fba7e6,A-c42f1f,S-1f4c01,2024-08-21,feature_3,4,1312,1,false
U-9df6cb,A-c43359,S-3503cb,2024-12-20,feature_39,9,612,1,true
U-c0b530,A-c43359,S-8b345c,2024-12-06,feature_20,11,5522,0,false
U-c2184e,A-c43359,S-b3c4b8,2024-12-29,feature_11,10,4990,1,false
U-c14064,A-c43359,S-c86492,2024-12-24,feature_5,10,5890,0,false
U-0bbffc,A-c45b23,S-061025,2024-06-20,feature_6,10,450,1,false
U-cb8f02,A-c45b23,S-061025,2024-07-11,feature_31,8,3208,1,false
U-0bbd96,A-c45b23,S-061025,2024-01-18,feature_2,11,770,2,false
U-246da1,A-c45b23,S-0b2faf,2024-10-30,feature_7,7,1421,1,false
U-f69edb,A-c45b23,S-0c46bb,2024-03-18,feature_38,8,1176,3,true
U-1bf79d,A-c45b23,S-0c46bb,2024-05-31,feature_40,15,6855,2,true
U-4b9084,A-c45b23,S-2361ec,2024-04-11,feature_26,11,4202,1,true
U-a081bc,A-c45b23,S-2aa395,2024-02-07,feature_35,12,4152,0,false
U-fead8e,A-c45b23,S-62f048,2024-03-17,feature_18,10,3690,0,false
U-db0d71,A-c45b23,S-62f048,2024-07-11,feature_20,12,4476,0,false
U-63c7cb,A-c45b23,S-62f048,2024-03-22,feature_1,9,1224,0,false
U-a3e386,A-c45b23,S-62f048,2024-03-07,feature_23,8,2056,0,false
U-947c15,A-c45b23,S-62f048,2024-10-31,feature_37,14,7364,0,true
U-bfcd1d,A-c45b23,S-62f048,2024-05-03,feature_11,15,3045,0,false
U-89c3c2,A-c45b23,S-a36281,2024-04-11,feature_30,8,4256,0,false
U-83b8d9,A-c45b23,S-a36281,2024-09-20,feature_22,7,3619,0,false
U-4dbceb,A-c45b23,S-a36281,2024-10-22,feature_36,9,2547,0,false
U-7aa3b4,A-c45b23,S-a36281,2024-07-17,feature_36,17,6579,1,false
U-1a7169,A-c45b23,S-a4139f,2024-03-10,feature_17,6,2082,0,true
U-94a473,A-c45b23,S-a4139f,2024-10-15,feature_25,1,249,0,false
U-a63628,A-c45b23,S-a4139f,2024-02-17,feature_6,18,8586,0,false
U-0db2de,A-c45b23,S-a4139f,2024-09-02,feature_40,8,1320,0,false
U-94ce22,A-c45b23,S-a4139f,2024-04-28,feature_31,9,1746,0,false
U-384ace,A-c45b23,S-a4139f,2024-08-31,feature_40,8,840,1,false
U-1e39f8,A-c45b23,S-a9fb74,2023-12-29,feature_15,10,1370,2,false
U-061925,A-c45b23,S-a9fb74,2024-09-13,feature_6,12,912,0,false
U-229359,A-c45b23,S-a9fb74,2024-07-27,feature_19,11,869,0,false
U-15db7d,A-c45b23,S-d30d10,2024-06-30,feature_33,7,1666,0,false
U-13d002,A-c45b23,S-d30d10,2024-03-05,feature_32,10,4680,0,false
U-8d6250,A-c4ea60,S-0ada66,2024-05-31,feature_31,10,5710,0,false
U-b124dc,A-c4ea60,S-0ada66,2023-08-27,feature_20,14,7952,0,true
U-c429bd,A-c4ea60,S-0ada66,2024-09-06,feature_28,15,2010,0,false
U-17bf13,A-c4ea60,S-0ada66,2024-02-18,feature_27,9,3429,3,true
U-efed2c,A-c4ea60,S-0ada66,2024-01-29,feature_1,5,930,0,false
U-14d79b,A-c4ea60,S-0ada66,2023-12-27,feature_13,11,1826,3,true
U-ac3238,A-c4ea60,S-0ada66,2024-08-27,feature_39,8,2992,0,false
U-bbd158,A-c4ea60,S-0ada66,2024-12-11,feature_18,16,1616,0,false
U-21a7c6,A-c4ea60,S-16ce94,2023-12-24,feature_28,13,6682,0,false
U-b31353,A-c4ea60,S-16ce94,2024-01-25,feature_25,8,1848,1,false
U-40643a,A-c4ea60,S-16ce94,2023-08-27,feature_30,13,1261,0,false
U-0e71b3,A-c4ea60,S-16ce94,2023-06-27,feature_21,7,658,0,false
U-167121,A-c4ea60,S-3279f1,2024-07-19,feature_32,7,2562,0,true
U-61a817,A-c4ea60,S-3279f1,2024-08-21,feature_5,7,3682,0,false
U-c2918c,A-c4ea60,S-3279f1,2023-12-20,feature_30,14,6104,0,false
U-91357e,A-c4ea60,S-501046,2023-09-29,feature_32,10,2780,0,false
U-d0f78d,A-c4ea60,S-501046,2024-07-14,feature_27,4,888,0,false
U-781cdb,A-c4ea60,S-7af0d5,2023-07-05,feature_18,16,208,0,false
U-f3df13,A-c4ea60,S-7af0d5,2023-04-19,feature_38,6,2808,0,true
U-7f03cf,A-c4ea60,S-7af0d5,2023-07-17,feature_9,14,6552,1,false
U-d5a215,A-c4ea60,S-935e79,2024-11-01,feature_34,18,6822,0,false
U-76aa50,A-c4ea60,S-935e79,2024-07-03,feature_22,9,3114,0,true
U-02ca10,A-c4ea60,S-935e79,2023-11-20,feature_39,16,9504,0,false
U-76f450,A-c4ea60,S-a3791c,2023-12-14,feature_15,8,4136,0,false
U-1911e2,A-c4ea60,S-a3791c,2024-04-01,feature_30,14,1176,0,false
U-ded778,A-c4ea60,S-a67e83,2023-11-19,feature_7,9,1539,0,false
U-9c1ae7,A-c4ea60,S-a67e83,2023-10-11,feature_37,6,3018,0,false
U-c41535,A-c4ea60,S-a67e83,2024-12-10,feature_28,13,3965,0,false
U-538f5b,A-c4ea60,S-a67e83,2023-07-28,feature_12,5,235,0,false
U-dc4da4,A-c4ea60,S-a67e83,2023-10-23,feature_39,8,3720,2,false
U-b29c93,A-c4ea60,S-a67e83,2024-04-01,feature_29,11,5049,0,false
U-e782c1,A-c4ea60,S-ebe172,2024-01-05,feature_3,7,126,3,false
U-1fda35,A-c4ea60,S-ebe172,2023-09-16,feature_35,4,2188,0,false
U-797714,A-c4ea60,S-ebe172,2024-10-09,feature_8,14,6958,2,false
U-e5a9db,A-c58f49,S-1a9c5c,2024-12-01,feature_26,15,4875,0,false
U-cac619,A-c58f49,S-354f6f,2024-09-16,feature_35,7,252,0,false
U-d832b5,A-c58f49,S-a0d68d,2024-10-23,feature_2,12,864,0,false
U-e5ff96,A-c58f49,S-a0d68d,2024-12-01,feature_18,6,888,0,false
U-711271,A-c58f49,S-ad02b5,2024-12-09,feature_23,11,6138,0,false
U-c33c10,A-c58f49,S-f50851,2024-09-05,feature_25,10,940,0,false
U-d9f014,A-c608c8,S-041553,2024-10-11,feature_14,7,1176,0,false
U-cf927a,A-c608c8,S-041553,2024-07-11,feature_31,15,5415,0,false
U-d916f4,A-c608c8,S-07ff57,2024-06-03,feature_15,11,2992,0,false
U-02acd5,A-c608c8,S-07ff57,2024-01-23,feature_3,7,2359,1,false
U-3123b7,A-c608c8,S-07ff57,2023-09-24,feature_21,11,1716,1,false
U-4ff107,A-c608c8,S-07ff57,2024-12-31,feature_35,9,2961,0,true
U-be7d77,A-c608c8,S-07ff57,2024-05-12,feature_9,8,4432,0,true
U-2e89e7,A-c608c8,S-07ff57,2023-11-21,feature_32,10,2300,0,false
U-d090ad,A-c608c8,S-07ff57,2024-11-26,feature_22,12,1872,0,true
U-d6f20e,A-c608c8,S-1db3e6,2023-12-09,feature_31,9,1521,0,false
U-44e657,A-c608c8,S-1db3e6,2024-07-15,feature_35,8,3960,0,false
U-010cff,A-c608c8,S-1db3e6,2024-04-29,feature_34,11,5764,1,false
U-1194e6,A-c608c8,S-1db3e6,2024-03-04,feature_21,9,702,0,false
U-bd120a,A-c608c8,S-212fc4,2023-07-03,feature_25,10,3220,1,false
U-721691,A-c608c8,S-212fc4,2023-09-03,feature_15,17,6103,0,false
U-8c3df3,A-c608c8,S-212fc4,2024-11-26,feature_39,6,3294,0,false
U-e41aa5,A-c608c8,S-212fc4,2024-10-01,feature_4,10,3330,0,false
U-fc3324,A-c608c8,S-37a9e3,2023-12-19,feature_19,8,2592,2,false
U-61618a,A-c608c8,S-37a9e3,2024-04-08,feature_37,9,5193,0,false
U-da0048,A-c608c8,S-37a9e3,2023-11-24,feature_22,12,6156,1,false
U-44f09f,A-c608c8,S-37a9e3,2023-12-01,feature_33,10,3740,0,false
U-52bca1,A-c608c8,S-37a9e3,2024-03-30,feature_2,13,5824,1,false
U-94a4cf,A-c608c8,S-4473ec,2024-02-07,feature_6,11,2431,0,true
U-bfce6b,A-c608c8,S-4473ec,2024-10-10,feature_26,14,2912,2,false
U-e5a0ea,A-c608c8,S-4473ec,2024-09-06,feature_40,10,3080,0,false
U-b8ca7b,A-c608c8,S-4473ec,2023-09-13,feature_11,8,1928,1,false
U-3b3061,A-c608c8,S-4473ec,2023-10-29,feature_18,9,1305,1,false
U-03db27,A-c608c8,S-4473ec,2023-08-10,feature_22,11,6105,1,false
U-07b353,A-c608c8,S-a24aa1,2024-06-22,feature_7,11,4268,1,false
U-12e449,A-c608c8,S-a24aa1,2024-07-15,feature_18,13,6058,1,false
U-d9ec0b,A-c608c8,S-a24aa1,2024-10-20,feature_2,12,2664,0,false
U-893e51,A-c608c8,S-a24aa1,2023-07-27,feature_24,16,3264,1,false
U-55341c,A-c608c8,S-a24aa1,2023-07-15,feature_30,13,7176,0,false
U-b49268,A-c608c8,S-cfb108,2024-05-06,feature_20,10,3840,0,false
U-ad351b,A-c608c8,S-cfb108,2023-09-27,feature_34,8,1992,1,false
U-73b76d,A-c62e55,S-2c3d7d,2024-11-23,feature_23,11,1848,2,false
U-0f92b8,A-c62e55,S-2daa17,2024-10-28,feature_1,10,3320,0,false
U-aa6523,A-c62e55,S-2daa17,2024-12-12,feature_39,9,1593,0,false
U-dd85ba,A-c62e55,S-2daa17,2024-11-14,feature_4,12,1080,0,true
U-03b6a5,A-c62e55,S-4ebd94,2024-01-29,feature_3,8,1784,2,false
U-02fa83,A-c62e55,S-4ebd94,2024-02-04,feature_39,9,4968,0,false
U-0b4dc9,A-c62e55,S-81d63a,2024-12-08,feature_35,11,3685,2,false
U-29ac94,A-c62e55,S-81d63a,2024-01-18,feature_32,7,4011,0,false
U-b4c332,A-c62e55,S-894692,2023-12-23,feature_21,10,1570,0,false
U-bbe419,A-c62e55,S-894692,2024-03-25,feature_19,14,6286,1,true
U-fba25d,A-c62e55,S-91ab2e,2024-07-25,feature_39,10,1650,0,false
U-ea4da5,A-c62e55,S-9c67ab,2024-08-30,feature_21,8,904,0,false
U-825794,A-c62e55,S-9c67ab,2024-03-04,feature_38,12,276,0,false
U-bcb004,A-c62e55,S-9c67ab,2023-11-16,feature_22,13,78,0,false
U-ff3cc3,A-c62e55,S-9c67ab,2024-03-09,feature_24,10,2250,0,false
U-6498cd,A-c62e55,S-9e7060,2024-05-18,feature_31,13,7423,3,false
U-38f258,A-c62e55,S-9f9dfe,2024-03-24,feature_25,8,448,0,false
U-eb4002,A-c62e55,S-9f9dfe,2024-02-09,feature_23,22,12034,0,false
U-ba3b7c,A-c70870,S-57bdc2,2024-12-16,feature_5,9,2628,0,false
U-98fa12,A-c70870,S-6eeae1,2024-12-31,feature_12,5,1165,0,false
U-59e3c7,A-c70870,S-78f738,2024-12-15,feature_40,8,4040,0,true
U-1f1de8,A-c70870,S-8856af,2024-11-16,feature_9,8,2624,0,false
U-72815a,A-c70870,S-d1aacf,2024-12-19,feature_7,11,121,0,false
U-30a564,A-c70870,S-f4059b,2024-11-11,feature_21,13,7540,0,false
U-0eede0,A-c7e58b,S-0a9660,2024-06-25,feature_29,11,5247,2,false
U-f8b292,A-c7e58b,S-0a9660,2024-06-30,feature_22,8,3112,0,false
U-10867d,A-c7e58b,S-0a9660,2023-12-18,feature_9,7,3857,0,false
U-679cfd,A-c7e58b,S-395a98,2023-10-29,feature_27,9,2745,0,false
U-91db8c,A-c7e58b,S-395a98,2024-01-16,feature_26,9,2799,1,false
U-484a03,A-c7e58b,S-395a98,2024-06-03,feature_36,17,7837,0,false
U-cf5193,A-c7e58b,S-591a64,2024-08-25,feature_2,9,4887,0,false
U-f942c5,A-c7e58b,S-591a64,2023-10-15,feature_7,12,144,0,false
U-fbb151,A-c7e58b,S-591a64,2023-09-02,feature_22,5,2255,0,false
U-5736ce,A-c7e58b,S-925f82,2024-04-18,feature_7,5,2095,0,false
U-0c87d4,A-c7e58b,S-925f82,2024-11-19,feature_4,11,4917,0,false
U-8b3934,A-c7e58b,S-925f82,2024-07-16,feature_23,12,1608,1,false
U-ee3f37,A-c7e58b,S-925f82,2024-03-20,feature_34,13,6760,0,false
U-8e1c19,A-c7e58b,S-925f82,2023-10-07,feature_33,7,3584,0,false
U-a24ed0,A-c7e58b,S-925f82,2024-05-01,feature_14,10,2060,2,false
U-246a60,A-c7e58b,S-925f82,2023-10-14,feature_35,10,410,2,false
U-1a4b29,A-c7e58b,S-9e64bd,2024-08-23,feature_23,13,7657,2,false
U-a116d9,A-c7e58b,S-9e64bd,2023-12-16,feature_27,11,1826,0,false
U-4cadd5,A-c7e58b,S-a5baf1,2024-11-12,feature_14,8,4584,1,false
U-315689,A-c7e58b,S-a5baf1,2023-11-28,feature_30,9,1872,0,false
U-75630f,A-c7e58b,S-a5baf1,2023-10-06,feature_35,7,469,0,false
U-50dcfe,A-c7e58b,S-e50612,2024-07-16,feature_14,8,1568,0,false
U-2fe507,A-c7e58b,S-e50612,2024-08-19,feature_6,10,3940,0,false
U-2bbe32,A-c7ffc2,S-0a2238,2024-10-17,feature_31,10,3090,3,false
U-f5f1c6,A-c7ffc2,S-0a2238,2023-07-13,feature_20,17,8058,0,false
U-66c2b6,A-c7ffc2,S-0a2238,2024-09-03,feature_21,11,2981,0,false
U-b247f7,A-c7ffc2,S-0a2238,2024-05-06,feature_32,13,1846,0,false
U-64ea08,A-c7ffc2,S-0a2238,2024-06-04,feature_35,16,7712,4,false
U-842d72,A-c7ffc2,S-0a2238,2023-10-16,feature_9,12,3360,0,false
U-27c462,A-c7ffc2,S-1082f7,2023-05-25,feature_22,8,1248,0,false
U-b0ae95,A-c7ffc2,S-1082f7,2024-06-09,feature_36,4,1440,0,false
U-c7cc7a,A-c7ffc2,S-2359a2,2024-01-30,feature_2,7,1407,0,false
U-7d2fde,A-c7ffc2,S-2359a2,2024-11-04,feature_10,14,8372,0,false
U-664adb,A-c7ffc2,S-2b550a,2024-05-17,feature_8,14,7742,1,false
U-7813de,A-c7ffc2,S-2b550a,2023-09-25,feature_8,16,6128,1,false
U-1c17fa,A-c7ffc2,S-432401,2024-08-18,feature_7,11,6490,0,false
U-095e52,A-c7ffc2,S-432401,2024-10-30,feature_30,14,770,0,false
U-c444aa,A-c7ffc2,S-432401,2024-04-24,feature_20,6,372,2,false
U-6a68ec,A-c7ffc2,S-432401,2024-05-19,feature_29,7,854,0,false
U-1a426b,A-c7ffc2,S-432401,2024-09-21,feature_4,7,3696,0,false
U-8971ee,A-c7ffc2,S-772ef0,2023-09-12,feature_38,6,1974,0,false
U-2a3db4,A-c7ffc2,S-772ef0,2024-07-13,feature_38,9,387,1,false
U-3d5255,A-c7ffc2,S-772ef0,2024-06-15,feature_19,10,2490,0,false
U-20cd2c,A-c7ffc2,S-772ef0,2024-06-22,feature_20,12,5364,0,false
U-8729a2,A-c7ffc2,S-772ef0,2023-05-26,feature_9,10,3830,0,false
U-ce56fb,A-c7ffc2,S-772ef0,2024-05-27,feature_35,13,6071,3,true
