reporting_month,account_id,account_status,plan_tier,mrr_amount,usage_flag
2024-04-01,A-df1e44,active,Pro,588,true
2024-05-01,A-df1e44,active,Pro,3087,true
2024-06-01,A-df1e44,active,Basic,228,true
2024-07-01,A-df1e44,active,Basic,228,true
2024-08-01,A-df1e44,active,Enterprise,2388,true
2024-09-01,A-df1e44,active,Enterprise,2388,true
2024-10-01,A-df1e44,active,Enterprise,2587,false
2024-11-01,A-df1e44,active,Enterprise,2587,true
2024-12-01,A-df1e44,active,Pro,588,true
2023-12-01,A-dfbd31,trial,Enterprise,0,true
2024-01-01,A-dfbd31,trial,Enterprise,0,true
2024-02-01,A-dfbd31,active,Enterprise,2786,true
2024-03-01,A-dfbd31,active,Enterprise,2786,true
2024-04-01,A-dfbd31,active,Basic,266,true
2024-05-01,A-dfbd31,active,Basic,266,false
2024-06-01,A-dfbd31,active,Basic,266,true
2024-07-01,A-dfbd31,active,Pro,686,true
2024-08-01,A-dfbd31,active,Basic,456,true
2024-09-01,A-dfbd31,active,Pro,2107,true
2024-10-01,A-dfbd31,active,Pro,2940,true
2024-11-01,A-dfbd31,active,Enterprise,12338,false
2024-12-01,A-dfbd31,active,Basic,266,true
2024-09-01,A-e08cd3,active,Pro,3283,false
2024-10-01,A-e08cd3,active,Enterprise,13333,true
2024-11-01,A-e08cd3,active,Pro,3283,false
2024-12-01,A-e08cd3,active,Basic,1273,true
2023-04-01,A-e1462e,active,Enterprise,2985,true
2023-05-01,A-e1462e,active,Enterprise,2985,false
2023-06-01,A-e1462e,active,Enterprise,2985,true
2023-07-01,A-e1462e,active,Pro,735,false
2023-08-01,A-e1462e,active,Pro,735,true
2023-09-01,A-e1462e,active,Pro,735,false
2023-10-01,A-e1462e,active,Pro,735,false
2023-11-01,A-e1462e,active,Pro,735,true
2023-12-01,A-e1462e,active,Enterprise,5771,true
2024-01-01,A-e1462e,active,Enterprise,5771,false
2024-02-01,A-e1462e,active,Enterprise,5771,true
2024-03-01,A-e1462e,active,Enterprise,5771,true
2024-04-01,A-e1462e,active,Enterprise,5771,true
2024-05-01,A-e1462e,active,Enterprise,5771,true
2024-06-01,A-e1462e,active,Enterprise,5771,true
2024-07-01,A-e1462e,active,Pro,2254,true
2024-08-01,A-e1462e,active,Pro,2254,true
2024-09-01,A-e1462e,active,Pro,2254,true
2024-10-01,A-e1462e,active,Enterprise,2254,true
2024-11-01,A-e1462e,active,Basic,285,true
2024-12-01,A-e1462e,active,Basic,285,false
2023-08-01,A-e19ff6,active,Basic,152,true
2023-09-01,A-e19ff6,active,Basic,152,true
2023-10-01,A-e19ff6,active,Basic,722,true
2023-11-01,A-e19ff6,active,Basic,722,true
2023-12-01,A-e19ff6,active,Basic,722,true
2024-01-01,A-e19ff6,active,Basic,722,true
2024-02-01,A-e19ff6,active,Basic,722,true
2024-03-01,A-e19ff6,active,Enterprise,392,false
2024-04-01,A-e19ff6,active,Enterprise,392,false
2024-05-01,A-e19ff6,active,Enterprise,392,true
2024-06-01,A-e19ff6,active,Pro,49,true
2024-07-01,A-e19ff6,active,Basic,342,true
2024-08-01,A-e19ff6,active,Enterprise,342,true
2024-09-01,A-e19ff6,trial,Enterprise,0,true
2024-10-01,A-e19ff6,active,Pro,1274,true
2024-11-01,A-e19ff6,active,Pro,1274,true
2024-12-01,A-e19ff6,active,Pro,1274,true
2023-03-01,A-e1b9cd,active,Pro,1960,false
2023-04-01,A-e1b9cd,active,Pro,1960,true
2023-05-01,A-e1b9cd,active,Pro,4900,true
2023-06-01,A-e1b9cd,active,Pro,4900,true
2023-07-01,A-e1b9cd,active,Pro,4900,true
2023-08-01,A-e1b9cd,active,Pro,4900,true
2023-09-01,A-e1b9cd,active,Pro,4900,true
2023-10-01,A-e1b9cd,active,Pro,4900,true
2023-11-01,A-e1b9cd,active,Pro,1960,true
2023-12-01,A-e1b9cd,active,Pro,1960,true
2024-01-01,A-e1b9cd,active,Basic,760,true
2024-02-01,A-e1b9cd,active,Enterprise,7960,true
2024-03-01,A-e1b9cd,active,Basic,760,true
2024-04-01,A-e1b9cd,active,Basic,760,true
2024-05-01,A-e1b9cd,active,Basic,760,true
2024-06-01,A-e1b9cd,active,Basic,760,true
2024-07-01,A-e1b9cd,active,Basic,760,true
2024-08-01,A-e1b9cd,active,Basic,760,true
2024-09-01,A-e1b9cd,active,Pro,760,true
2024-10-01,A-e1b9cd,active,Basic,760,false
2024-11-01,A-e1b9cd,active,Basic,760,true
2024-12-01,A-e1b9cd,active,Pro,1960,true
2024-02-01,A-e2cd1b,active,Basic,836,true
2024-03-01,A-e2cd1b,active,Basic,836,true
2024-04-01,A-e2cd1b,active,Pro,735,true
2024-05-01,A-e2cd1b,active,Enterprise,2985,true
2024-06-01,A-e2cd1b,active,Basic,2985,true
2024-07-01,A-e2cd1b,active,Pro,2205,true
2024-08-01,A-e2cd1b,active,Pro,2205,true
2024-09-01,A-e2cd1b,active,Pro,2205,true
2024-10-01,A-e2cd1b,active,Enterprise,2205,true
2024-11-01,A-e2cd1b,active,Basic,342,true
2024-12-01,A-e2cd1b,active,Enterprise,3184,true
2024-09-01,A-e351e1,active,Basic,627,false
2024-10-01,A-e351e1,active,Pro,1617,true
2024-11-01,A-e351e1,active,Basic,1617,true
2024-12-01,A-e351e1,churned,Basic,627,true
2024-06-01,A-e36807,active,Pro,1862,true
2024-07-01,A-e36807,active,Enterprise,2786,true
2024-08-01,A-e36807,active,Enterprise,2786,true
2024-09-01,A-e36807,active,Basic,494,true
2024-10-01,A-e36807,active,Enterprise,494,true
2024-11-01,A-e36807,active,Enterprise,2786,true
2024-12-01,A-e36807,active,Enterprise,1791,true
2023-04-01,A-e3bd71,active,Enterprise,6169,true
2023-05-01,A-e3bd71,active,Enterprise,6169,true
2023-06-01,A-e3bd71,active,Enterprise,6169,true
2023-07-01,A-e3bd71,active,Enterprise,6169,true
2023-08-01,A-e3bd71,active,Enterprise,6169,false
2023-09-01,A-e3bd71,active,Enterprise,6169,true
2023-10-01,A-e3bd71,active,Enterprise,6169,true
2023-11-01,A-e3bd71,active,Enterprise,6169,true
2023-12-01,A-e3bd71,active,Enterprise,6169,true
2024-01-01,A-e3bd71,active,Basic,589,true
2024-02-01,A-e3bd71,active,Enterprise,6169,true
2024-03-01,A-e3bd71,active,Enterprise,6169,true
2024-04-01,A-e3bd71,active,Enterprise,6169,true
2024-05-01,A-e3bd71,active,Enterprise,6169,true
2024-06-01,A-e3bd71,active,Basic,779,true
2024-07-01,A-e3bd71,active,Basic,779,true
2024-08-01,A-e3bd71,active,Basic,779,true
2024-09-01,A-e3bd71,active,Basic,779,true
2024-10-01,A-e3bd71,active,Enterprise,6169,true
2024-11-01,A-e3bd71,active,Enterprise,6169,true
2024-12-01,A-e3bd71,active,Pro,1519,true
2024-05-01,A-e40f45,active,Basic,513,false
2024-06-01,A-e40f45,active,Basic,399,true
2024-07-01,A-e40f45,active,Basic,399,true
2024-08-01,A-e40f45,active,Pro,4179,true
2024-09-01,A-e40f45,active,Pro,4179,true
2024-10-01,A-e40f45,active,Pro,4179,true
2024-11-01,A-e40f45,active,Basic,399,true
2024-12-01,A-e40f45,churned,Basic,399,true
2024-11-01,A-e4144b,trial,Enterprise,0,true
2024-12-01,A-e4144b,active,Enterprise,8159,true
2023-05-01,A-e43bf7,active,Enterprise,8756,true
2023-06-01,A-e43bf7,active,Enterprise,8756,true
2023-07-01,A-e43bf7,active,Enterprise,13930,false
2023-08-01,A-e43bf7,active,Enterprise,13930,true
2023-09-01,A-e43bf7,active,Enterprise,13930,true
2023-10-01,A-e43bf7,active,Enterprise,13930,false
2023-11-01,A-e43bf7,active,Enterprise,13930,true
2023-12-01,A-e43bf7,active,Enterprise,13930,true
2024-01-01,A-e43bf7,active,Pro,2156,true
2024-02-01,A-e43bf7,active,Pro,2156,false
2024-03-01,A-e43bf7,active,Pro,2156,true
2024-04-01,A-e43bf7,active,Pro,2156,true
2024-05-01,A-e43bf7,active,Pro,2156,true
2024-06-01,A-e43bf7,active,Pro,2156,true
2024-07-01,A-e43bf7,active,Enterprise,8756,true
2024-08-01,A-e43bf7,active,Enterprise,8756,false
2024-09-01,A-e43bf7,active,Enterprise,8756,true
2024-10-01,A-e43bf7,active,Enterprise,8756,true
2024-11-01,A-e43bf7,active,Enterprise,8756,true
2024-12-01,A-e43bf7,active,Enterprise,8756,true
2024-11-01,A-e4bf56,active,Pro,1715,true
2024-12-01,A-e4bf56,active,Enterprise,4378,true
2023-11-01,A-e51ec7,active,Enterprise,4975,false
2023-12-01,A-e51ec7,active,Enterprise,4975,true
2024-01-01,A-e51ec7,active,Enterprise,4975,true
2024-02-01,A-e51ec7,active,Enterprise,4975,true
2024-03-01,A-e51ec7,active,Basic,4975,true
2024-04-01,A-e51ec7,active,Enterprise,398,true
2024-05-01,A-e51ec7,active,Pro,196,true
2024-06-01,A-e51ec7,active,Pro,196,false
2024-07-01,A-e51ec7,active,Pro,196,false
2024-08-01,A-e51ec7,active,Pro,196,true
2024-09-01,A-e51ec7,active,Enterprise,196,true
2024-10-01,A-e51ec7,active,Enterprise,16517,true
2024-11-01,A-e51ec7,active,Enterprise,16517,true
2024-12-01,A-e51ec7,active,Enterprise,1990,true
2023-05-01,A-e5d6ab,active,Basic,95,true
2023-06-01,A-e5d6ab,active,Basic,95,false
2023-07-01,A-e5d6ab,active,Basic,95,true
2023-08-01,A-e5d6ab,active,Basic,57,true
2023-09-01,A-e5d6ab,active,Pro,57,false
2023-10-01,A-e5d6ab,active,Enterprise,4179,true
2023-11-01,A-e5d6ab,active,Enterprise,4179,false
2023-12-01,A-e5d6ab,active,Enterprise,4179,false
2024-01-01,A-e5d6ab,active,Enterprise,4179,true
2024-02-01,A-e5d6ab,active,Enterprise,4179,true
2024-03-01,A-e5d6ab,active,Enterprise,2985,true
2024-04-01,A-e5d6ab,active,Enterprise,2985,true
2024-05-01,A-e5d6ab,active,Enterprise,2985,true
2024-06-01,A-e5d6ab,active,Basic,171,true
2024-07-01,A-e5d6ab,active,Basic,741,true
2024-08-01,A-e5d6ab,active,Basic,741,true
2024-09-01,A-e5d6ab,active,Basic,741,true
2024-10-01,A-e5d6ab,active,Basic,741,true
2024-11-01,A-e5d6ab,active,Pro,1568,true
2024-12-01,A-e5d6ab,active,Pro,1568,true
2024-09-01,A-e60f9d,active,Pro,1421,true
2024-10-01,A-e60f9d,active,Basic,1140,true
2024-11-01,A-e60f9d,active,Pro,5771,false
2024-12-01,A-e60f9d,churned,Basic,722,false
2023-11-01,A-e61e98,active,Pro,1813,true
2023-12-01,A-e61e98,active,Pro,1960,true
2024-01-01,A-e61e98,active,Basic,361,true
2024-02-01,A-e61e98,active,Basic,361,true
2024-03-01,A-e61e98,active,Basic,361,false
2024-04-01,A-e61e98,active,Basic,361,true
2024-05-01,A-e61e98,active,Pro,931,true
2024-06-01,A-e61e98,active,Basic,361,true
2024-07-01,A-e61e98,active,Basic,361,true
2024-08-01,A-e61e98,active,Basic,361,true
2024-09-01,A-e61e98,active,Enterprise,6766,true
2024-10-01,A-e61e98,active,Enterprise,6766,true
2024-11-01,A-e61e98,active,Enterprise,6766,false
2024-12-01,A-e61e98,active,Enterprise,6766,true
2023-08-01,A-e693b6,active,Basic,1045,true
2023-09-01,A-e693b6,active,Pro,2695,true
2023-10-01,A-e693b6,active,Pro,2695,true
2023-11-01,A-e693b6,active,Pro,2695,true
2023-12-01,A-e693b6,active,Pro,2695,true
2024-01-01,A-e693b6,active,Pro,2695,true
2024-02-01,A-e693b6,active,Pro,2695,false
2024-03-01,A-e693b6,active,Enterprise,10945,true
2024-04-01,A-e693b6,active,Enterprise,10945,true
2024-05-01,A-e693b6,active,Pro,2695,true
2024-06-01,A-e693b6,active,Pro,2695,true
2024-07-01,A-e693b6,active,Enterprise,2695,true
2024-08-01,A-e693b6,trial,Enterprise,0,true
2024-09-01,A-e693b6,active,Basic,1045,true
2024-10-01,A-e693b6,active,Basic,1045,false
2024-11-01,A-e693b6,active,Enterprise,10945,true
2024-12-01,A-e693b6,active,Enterprise,10945,true
2023-05-01,A-e6afc1,active,Pro,294,false
2023-06-01,A-e6afc1,active,Basic,969,false
2023-07-01,A-e6afc1,active,Basic,969,true
2023-08-01,A-e6afc1,active,Pro,342,true
2023-09-01,A-e6afc1,active,Pro,342,true
2023-10-01,A-e6afc1,active,Pro,342,true
2023-11-01,A-e6afc1,active,Pro,3332,true
2023-12-01,A-e6afc1,active,Pro,3332,true
2024-01-01,A-e6afc1,active,Pro,3332,true
2024-02-01,A-e6afc1,active,Pro,3332,true
2024-03-01,A-e6afc1,active,Pro,3332,true
2024-04-01,A-e6afc1,active,Pro,3332,true
2024-05-01,A-e6afc1,active,Pro,49,true
2024-06-01,A-e6afc1,active,Pro,49,true
2024-07-01,A-e6afc1,active,Enterprise,3184,true
2024-08-01,A-e6afc1,active,Pro,98,true
2024-09-01,A-e6afc1,active,Pro,98,true
2024-10-01,A-e6afc1,active,Pro,98,true
2024-11-01,A-e6afc1,active,Pro,98,true
2024-12-01,A-e6afc1,active,Pro,98,true
2024-07-01,A-e7a1e2,active,Enterprise,2786,false
2024-08-01,A-e7a1e2,active,Enterprise,2388,true
2024-09-01,A-e7a1e2,active,Enterprise,2388,true
2024-10-01,A-e7a1e2,active,Basic,228,true
2024-11-01,A-e7a1e2,active,Enterprise,995,true
2024-12-01,A-e7a1e2,active,Enterprise,8756,true
2023-10-01,A-e7beab,active,Enterprise,4179,true
2023-11-01,A-e7beab,active,Enterprise,4179,true
2023-12-01,A-e7beab,active,Enterprise,2189,true
2024-01-01,A-e7beab,active,Enterprise,2189,false
2024-02-01,A-e7beab,active,Enterprise,2189,true
2024-03-01,A-e7beab,active,Enterprise,995,true
2024-04-01,A-e7beab,active,Enterprise,995,true
2024-05-01,A-e7beab,active,Enterprise,995,true
2024-06-01,A-e7beab,active,Enterprise,995,true
2024-07-01,A-e7beab,active,Pro,2793,true
2024-08-01,A-e7beab,active,Pro,2793,false
2024-09-01,A-e7beab,active,Pro,2793,false
2024-10-01,A-e7beab,active,Pro,2793,true
2024-11-01,A-e7beab,active,Pro,2793,false
2024-12-01,A-e7beab,churned,Pro,245,false
2024-02-01,A-e83938,active,Enterprise,3184,true
2024-03-01,A-e83938,active,Enterprise,3184,false
2024-04-01,A-e83938,active,Enterprise,3184,true
2024-05-01,A-e83938,active,Enterprise,3184,false
2024-06-01,A-e83938,active,Basic,38,true
2024-07-01,A-e83938,active,Pro,1519,true
2024-08-01,A-e83938,active,Pro,1519,true
2024-09-01,A-e83938,active,Pro,1519,true
2024-10-01,A-e83938,active,Pro,1519,true
2024-11-01,A-e83938,active,Enterprise,1393,false
2024-12-01,A-e83938,active,Basic,1026,true
2023-05-01,A-e888d1,active,Basic,1026,true
2023-06-01,A-e888d1,active,Basic,1026,true
2023-07-01,A-e888d1,active,Basic,1026,true
2023-08-01,A-e888d1,active,Enterprise,3184,true
2023-09-01,A-e888d1,active,Enterprise,3184,true
2023-10-01,A-e888d1,active,Enterprise,3184,true
2023-11-01,A-e888d1,active,Enterprise,3184,true
2023-12-01,A-e888d1,active,Enterprise,3184,true
2024-01-01,A-e888d1,active,Enterprise,3184,true
2024-02-01,A-e888d1,active,Enterprise,3184,true
2024-03-01,A-e888d1,trial,Pro,0,false
2024-04-01,A-e888d1,trial,Pro,0,true
2024-05-01,A-e888d1,active,Pro,686,true
2024-06-01,A-e888d1,active,Pro,686,true
2024-07-01,A-e888d1,active,Pro,686,true
2024-08-01,A-e888d1,active,Pro,686,true
2024-09-01,A-e888d1,active,Basic,266,true
2024-10-01,A-e888d1,active,Enterprise,3781,true
2024-11-01,A-e888d1,active,Pro,686,true
2024-12-01,A-e888d1,active,Pro,833,true
2023-11-01,A-e89151,active,Enterprise,1592,true
2023-12-01,A-e89151,active,Enterprise,1592,true
2024-01-01,A-e89151,active,Enterprise,1592,true
2024-02-01,A-e89151,active,Enterprise,1592,true
2024-03-01,A-e89151,active,Enterprise,4577,true
2024-04-01,A-e89151,active,Pro,1176,false
2024-05-01,A-e89151,active,Basic,152,true
2024-06-01,A-e89151,active,Basic,152,true
2024-07-01,A-e89151,active,Basic,152,false
2024-08-01,A-e89151,active,Basic,152,true
2024-09-01,A-e89151,active,Basic,152,true
2024-10-01,A-e89151,active,Basic,152,true
2024-11-01,A-e89151,active,Pro,1519,true
2024-12-01,A-e89151,active,Enterprise,8756,true
2024-01-01,A-e98302,active,Pro,882,false
2024-02-01,A-e98302,active,Enterprise,6766,false
2024-03-01,A-e98302,active,Enterprise,6766,true
2024-04-01,A-e98302,active,Enterprise,6766,true
2024-05-01,A-e98302,active,Enterprise,6766,true
2024-06-01,A-e98302,active,Enterprise,6766,false
2024-07-01,A-e98302,active,Pro,1127,true
2024-08-01,A-e98302,active,Pro,1127,true
2024-09-01,A-e98302,active,Basic,646,true
2024-10-01,A-e98302,active,Basic,646,true
2024-11-01,A-e98302,active,Basic,304,true
2024-12-01,A-e98302,churned,Pro,2842,true
2023-08-01,A-eafc6e,active,Pro,1323,false
2023-09-01,A-eafc6e,active,Pro,1323,true
2023-10-01,A-eafc6e,active,Pro,1323,true
2023-11-01,A-eafc6e,active,Enterprise,6766,true
2023-12-01,A-eafc6e,active,Enterprise,6766,true
2024-01-01,A-eafc6e,active,Enterprise,6766,true
2024-02-01,A-eafc6e,active,Enterprise,6766,true
2024-03-01,A-eafc6e,active,Enterprise,6766,true
2024-04-01,A-eafc6e,active,Enterprise,6766,true
2024-05-01,A-eafc6e,active,Enterprise,6766,false
2024-06-01,A-eafc6e,active,Enterprise,6766,true
2024-07-01,A-eafc6e,active,Basic,1444,true
2024-08-01,A-eafc6e,active,Enterprise,5373,false
2024-09-01,A-eafc6e,active,Pro,1323,true
2024-10-01,A-eafc6e,trial,Basic,0,false
2024-11-01,A-eafc6e,trial,Basic,0,true
2024-12-01,A-eafc6e,trial,Basic,0,false
2024-09-01,A-eb1312,active,Pro,1225,false
2024-10-01,A-eb1312,active,Basic,1349,true
2024-11-01,A-eb1312,active,Pro,1225,true
2024-12-01,A-eb1312,active,Basic,475,true
2024-02-01,A-eb2fdc,active,Pro,1519,false
2024-03-01,A-eb2fdc,active,Pro,1519,true
2024-04-01,A-eb2fdc,active,Basic,589,true
2024-05-01,A-eb2fdc,active,Pro,1617,true
2024-06-01,A-eb2fdc,active,Basic,589,true
2024-07-01,A-eb2fdc,active,Enterprise,6169,true
2024-08-01,A-eb2fdc,active,Enterprise,6169,true
2024-09-01,A-eb2fdc,active,Enterprise,6169,true
2024-10-01,A-eb2fdc,active,Enterprise,6169,true
2024-11-01,A-eb2fdc,active,Pro,1519,true
2024-12-01,A-eb2fdc,active,Basic,589,false
2024-04-01,A-eb7c38,active,Basic,171,true
2024-05-01,A-eb7c38,active,Enterprise,17910,true
2024-06-01,A-eb7c38,active,Enterprise,17910,true
2024-07-01,A-eb7c38,active,Basic,95,true
2024-08-01,A-eb7c38,active,Pro,95,true
2024-09-01,A-eb7c38,trial,Basic,0,true
2024-10-01,A-eb7c38,active,Enterprise,6965,true
2024-11-01,A-eb7c38,active,Pro,686,true
2024-12-01,A-eb7c38,active,Basic,627,true
2023-12-01,A-eb7fac,active,Pro,588,false
2024-01-01,A-eb7fac,active,Pro,343,false
2024-02-01,A-eb7fac,active,Enterprise,27064,true
2024-03-01,A-eb7fac,active,Enterprise,1393,true
2024-04-01,A-eb7fac,active,Enterprise,1393,true
2024-05-01,A-eb7fac,active,Pro,4508,true
2024-06-01,A-eb7fac,active,Pro,4508,true
2024-07-01,A-eb7fac,active,Enterprise,2786,true
2024-08-01,A-eb7fac,active,Enterprise,2786,true
2024-09-01,A-eb7fac,active,Enterprise,1393,false
2024-10-01,A-eb7fac,active,Basic,494,true
2024-11-01,A-eb7fac,active,Basic,494,true
2024-12-01,A-eb7fac,active,Basic,494,true
2023-03-01,A-ed510f,active,Pro,2058,true
2023-04-01,A-ed510f,active,Enterprise,2058,true
2023-05-01,A-ed510f,active,Enterprise,2058,true
2023-06-01,A-ed510f,active,Enterprise,2058,true
2023-07-01,A-ed510f,active,Basic,798,true
2023-08-01,A-ed510f,active,Basic,798,true
2023-09-01,A-ed510f,active,Basic,798,true
2023-10-01,A-ed510f,active,Basic,798,false
2023-11-01,A-ed510f,active,Basic,798,true
2023-12-01,A-ed510f,active,Enterprise,8358,true
2024-01-01,A-ed510f,active,Pro,2058,true
2024-02-01,A-ed510f,active,Pro,2058,true
2024-03-01,A-ed510f,active,Pro,2058,true
2024-04-01,A-ed510f,active,Enterprise,8358,true
2024-05-01,A-ed510f,active,Pro,2058,true
2024-06-01,A-ed510f,active,Pro,2058,true
2024-07-01,A-ed510f,active,Pro,2058,false
2024-08-01,A-ed510f,active,Pro,2058,true
2024-09-01,A-ed510f,active,Pro,2058,true
2024-10-01,A-ed510f,active,Pro,2058,true
2024-11-01,A-ed510f,active,Pro,2058,true
2024-12-01,A-ed510f,active,Pro,2058,true
2023-05-01,A-ee42db,active,Pro,637,true
2023-06-01,A-ee42db,active,Pro,637,true
2023-07-01,A-ee42db,active,Pro,637,true
2023-08-01,A-ee42db,active,Basic,418,true
2023-09-01,A-ee42db,active,Basic,418,true
2023-10-01,A-ee42db,active,Pro,637,false
2023-11-01,A-ee42db,active,Basic,627,true
2023-12-01,A-ee42db,active,Basic,627,true
2024-01-01,A-ee42db,active,Basic,627,true
2024-02-01,A-ee42db,active,Basic,456,true
2024-03-01,A-ee42db,active,Basic,456,true
2024-04-01,A-ee42db,active,Basic,456,true
2024-05-01,A-ee42db,active,Basic,456,true
2024-06-01,A-ee42db,active,Pro,5635,true
2024-07-01,A-ee42db,active,Pro,5635,true
2024-08-01,A-ee42db,active,Enterprise,2587,true
2024-09-01,A-ee42db,active,Enterprise,2587,true
2024-10-01,A-ee42db,active,Basic,2587,true
2024-11-01,A-ee42db,active,Basic,2587,true
2024-12-01,A-ee42db,active,Basic,570,true
2024-03-01,A-ef84cf,trial,Enterprise,0,false
2024-04-01,A-ef84cf,trial,Enterprise,0,true
2024-05-01,A-ef84cf,active,Enterprise,6766,true
2024-06-01,A-ef84cf,active,Basic,152,true
2024-07-01,A-ef84cf,active,Basic,437,true
2024-08-01,A-ef84cf,active,Basic,152,true
2024-09-01,A-ef84cf,active,Basic,152,true
2024-10-01,A-ef84cf,active,Basic,152,true
2024-11-01,A-ef84cf,active,Basic,152,true
2024-12-01,A-ef84cf,active,Basic,152,true
2023-12-01,A-f03140,active,Basic,513,true
2024-01-01,A-f03140,active,Basic,513,true
2024-02-01,A-f03140,active,Pro,1323,true
2024-03-01,A-f03140,active,Enterprise,5373,false
2024-04-01,A-f03140,active,Enterprise,5373,true
2024-05-01,A-f03140,active,Pro,1372,true
2024-06-01,A-f03140,active,Pro,1372,true
2024-07-01,A-f03140,active,Enterprise,5373,true
2024-08-01,A-f03140,active,Enterprise,5373,false
2024-09-01,A-f03140,active,Enterprise,5373,true
2024-10-01,A-f03140,active,Enterprise,5373,true
2024-11-01,A-f03140,active,Pro,5373,true
2024-12-01,A-f03140,active,Pro,5373,true
2023-02-01,A-f17767,active,Pro,686,false
2023-03-01,A-f17767,active,Enterprise,1194,true
2023-04-01,A-f17767,active,Enterprise,1194,true
2023-05-01,A-f17767,active,Basic,38,true
2023-06-01,A-f17767,active,Basic,38,true
2023-07-01,A-f17767,active,Pro,441,true
2023-08-01,A-f17767,active,Pro,441,true
2023-09-01,A-f17767,active,Pro,1274,false
2023-10-01,A-f17767,active,Pro,1274,true
2023-11-01,A-f17767,active,Pro,1127,true
2023-12-01,A-f17767,active,Enterprise,7761,true
2024-01-01,A-f17767,active,Pro,539,true
2024-02-01,A-f17767,active,Pro,1078,true
2024-03-01,A-f17767,active,Pro,441,true
2024-04-01,A-f17767,active,Pro,441,true
2024-05-01,A-f17767,active,Pro,441,true
2024-06-01,A-f17767,active,Pro,441,true
2024-07-01,A-f17767,active,Pro,441,true
2024-08-01,A-f17767,active,Pro,588,true
2024-09-01,A-f17767,active,Pro,588,true
2024-10-01,A-f17767,active,Pro,588,true
2024-11-01,A-f17767,active,Pro,588,false
2024-12-01,A-f17767,active,Pro,735,true
2023-04-01,A-f19409,active,Pro,2156,false
2023-05-01,A-f19409,active,Pro,2156,true
2023-06-01,A-f19409,active,Pro,2156,true
2023-07-01,A-f19409,active,Pro,2156,true
2023-08-01,A-f19409,active,Enterprise,4577,true
2023-09-01,A-f19409,active,Pro,1666,true
2023-10-01,A-f19409,active,Pro,1666,true
2023-11-01,A-f19409,active,Pro,1666,true
2023-12-01,A-f19409,active,Pro,1666,true
2024-01-01,A-f19409,active,Pro,1666,true
2024-02-01,A-f19409,active,Pro,1666,false
2024-03-01,A-f19409,active,Pro,1666,true
2024-04-01,A-f19409,active,Pro,1127,true
2024-05-01,A-f19409,active,Pro,1127,true
2024-06-01,A-f19409,active,Basic,1127,true
2024-07-01,A-f19409,active,Basic,1127,true
2024-08-01,A-f19409,active,Enterprise,4577,true
2024-09-01,A-f19409,active,Pro,1127,true
2024-10-01,A-f19409,active,Pro,1127,true
2024-11-01,A-f19409,active,Pro,1127,true
